id,name,description,audience_size,type,source,partner,path
6020008366040,Akebono Brake Industry,,3860,interests,,,Interests/Additional interests/Akebono Brake Industry
772873606192443,Marvelous Clinic ศูนย์ดูดไขมัน และร้อยไหมล็อค อันดับ1,,17494,interests,,,Interests/Additional interests/Marvelous Clinic ศูนย์ดูดไขมัน และร้อยไหมล็อค อันดับ1
6017485445595,5k Foam Fest,,389780,interests,,,Interests/Additional interests/5k Foam Fest
307266352766414,BPP University,,3987,education_schools,,,Demographics/Education/Schools/Universities/BPP University
6003348680381,Garlic,,20270320,interests,,,Interests/Additional interests/Garlic
6003452902271,Pierre-Auguste Renoir,,197270,interests,,,Interests/Additional interests/Pierre-Auguste Renoir
428897030507928,Akhil Bhartiya Veer Gurjar Mahasabha,,35270,work_employers,,,Demographics/Work/Employers/Akhil Bhartiya Veer Gurjar Mahasabha
6003352779232,Business class,,6267450,interests,,,Interests/Additional interests/Business class
6015506657852,MetLife Afore,,19380,interests,,,Interests/Additional interests/MetLife Afore
223227414377663,B.H.Gardi College of Engineering and Technology,,6471,education_schools,,,Demographics/Education/Schools/Universities/B.H.Gardi College of Engineering and Technology
6003191735098,WPF,,9090,interests,,,Interests/Additional interests/WPF
106072262757188,Beja,,7563,work_employers,,,Demographics/Work/Employers/Beja
109366735748466,Rovira i Virgili University,,63230,education_schools,,,Demographics/Education/Schools/Universities/Rovira i Virgili University
6003366158423,الاهلي فوق الجميع,,1820120,interests,,,Interests/Additional interests/الاهلي فوق الجميع
6003198265865,Savile Row,,502150,interests,,,Interests/Additional interests/Savile Row
6003397346089,BG Group,,119170,interests,,,Interests/Additional interests/BG Group
6003071732829,Australia,,125522130,interests,,,Interests/Additional interests/Australia
6003901992266,Political freedom,,76853540,interests,,,Interests/Additional interests/Political freedom
106957359342984,Referee (association football) (Fußballschiedsrichter),,44900,work_positions,,,Demographics/Work/Job Titles/Referee (association football) (Fußballschiedsrichter)
6003370008135,Ami James,,4051170,interests,,,Interests/Additional interests/Ami James
6006096689625,Entertaining,People who are likely to buy home entertaining products.,14437700,behaviors,"Transaction level date across 1,200 U.S. retailers across catalog, physical store, and online purchases.",DLX,Behaviours/Purchase behavior/Home and garden/Entertaining
735121116556272,Şehitkamil Aysel İbrahim Akınal Ticaret Meslek Lisesi,,6148,education_schools,,,Demographics/Education/Schools/Universities/Şehitkamil Aysel İbrahim Akınal Ticaret Meslek Lisesi
6002990726459,Minister (Christianity),,33251610,interests,,,Interests/Additional interests/Minister (Christianity)
6003278596816,Ca' Foscari,,68040,interests,,,Interests/Additional interests/Ca' Foscari
6002896722110,Aichi Prefecture,,1301210,interests,,,Interests/Additional interests/Aichi Prefecture
6002887471222,RPG Maker XP,,2670,interests,,,Interests/Additional interests/RPG Maker XP
6003481555669,Bosnia and Herzegovina,,6697290,interests,,,Interests/Additional interests/Bosnia and Herzegovina
116577911685580,Foundation Public School Hyderabad,,3522,education_schools,,,Demographics/Education/Schools/Universities/Foundation Public School Hyderabad
6003584802038,Dico,,6400,interests,,,Interests/Additional interests/Dico
6003335529628,Olm,,60340,interests,,,Interests/Additional interests/Olm
6003029978985,Korean language,,61650550,interests,,,Interests/Additional interests/Korean language
6003215653665,Harry Potter and the Half-Blood Prince (film),,15052440,interests,,,Interests/Additional interests/Harry Potter and the Half-Blood Prince (film)
6003702644691,Parthenon,,583100,interests,,,Interests/Additional interests/Parthenon
6003181833035,Royal Scottish Pipe Band Association,,4190,interests,,,Interests/Additional interests/Royal Scottish Pipe Band Association
6003149753534,Zain Bhikha,,259900,interests,,,Interests/Additional interests/Zain Bhikha
6003785202278,Eckhart Tolle,,1594350,interests,,,Interests/Additional interests/Eckhart Tolle
6003340844993,Driving Lessons,,59790,interests,,,Interests/Additional interests/Driving Lessons
6003698022783,Kim Fowley,,8020,interests,,,Interests/Additional interests/Kim Fowley
6003257722501,Alina Eremia,,1412550,interests,,,Interests/Additional interests/Alina Eremia
6003058469081,Ribbing (knitting),,230220,interests,,,Interests/Additional interests/Ribbing (knitting)
6003329752243,Avira,,1294460,interests,,,Interests/Additional interests/Avira
6003446672880,Stitching awl,,285670,interests,,,Interests/Additional interests/Stitching awl
6003057040244,CRfans,,17650,interests,,,Interests/Additional interests/CRfans
6003483004798,2010 FIFA World Cup,,8434080,interests,,,Interests/Additional interests/2010 FIFA World Cup
6003157605684,Richard Hammond,,4382870,interests,,,Interests/Additional interests/Richard Hammond
110046595692022,FKUI,,4371,education_schools,,,Demographics/Education/Schools/Universities/FKUI
117533693650,Northwestern University Feinberg School of Medicine,,3938,education_schools,,,Demographics/Education/Schools/Universities/Northwestern University Feinberg School of Medicine
108042529223057,Ahvaz Jundishapur University of Medical Sciences,,3985,education_schools,,,Demographics/Education/Schools/Universities/Ahvaz Jundishapur University of Medical Sciences
6003340135309,Municipalities of Bosnia and Herzegovina,,1213030,interests,,,Interests/Additional interests/Municipalities of Bosnia and Herzegovina
6003290361569,Bagger,,3091610,interests,,,Interests/Additional interests/Bagger
6003198475801,Die casting,,359770,interests,,,Interests/Additional interests/Die casting
6003178659752,93.3 FLZ,,99770,interests,,,Interests/Additional interests/93.3 FLZ
6006521027225,Sun care,People in households that are heavy buyers of sun care products.,12733900,behaviors,Loyalty card and transaction-level household purchase data with multi-channel coverage across all product categories.,DLX,Behaviours/Purchase behavior/Health and beauty/Sun care
6003643083583,UAI,,15530,interests,,,Interests/Additional interests/UAI
6003317461341,Pulpit,,931430,interests,,,Interests/Additional interests/Pulpit
6006299300040,ABP News,,15089030,interests,,,Interests/Additional interests/ABP News
870313466381088,AprilSkin 에이프릴스킨,,470750,interests,,,Interests/Additional interests/AprilSkin 에이프릴스킨
6003348255159,Bebe Stores,,8110250,interests,,,Interests/Additional interests/Bebe Stores
6003054625681,Tofiga Fepulea'i,,122330,interests,,,Interests/Additional interests/Tofiga Fepulea'i
6003118015934,Sink,,6575530,interests,,,Interests/Additional interests/Sink
112247948787873,Free-diving (Apneísta),,2904,work_employers,,,Demographics/Work/Employers/Free-diving (Apneísta)
6003090305416,Why Did I Get Married Too?,,1070070,interests,,,Interests/Additional interests/Why Did I Get Married Too?
6006289278225,Infiniti,People in households that own Infinitis.,1357700,behaviors,"Multi-sourced, US consumer household information from IHS Automotive (Polk) that draws from geographic, demographic, and area-level vehicle characteristics validated using actual vehicle registration data",DLX,Behaviours/Automotive/Owners/Make/Infiniti
6003227980099,TCN,,26550,interests,,,Interests/Additional interests/TCN
1587116524901388,AICHS,,7658,education_schools,,,Demographics/Education/Schools/Universities/AICHS
6004044525096,Jesdaporn Pholdee,,1590090,interests,,,Interests/Additional interests/Jesdaporn Pholdee
6003136069408,Small and medium enterprises,,13268750,interests,,,Interests/Additional interests/Small and medium enterprises
107820229251878,Disc Jockey (Juru atur cakram),,1113581,work_positions,,,Demographics/Work/Job Titles/Disc Jockey (Juru atur cakram)
6014428573750,EmiSunshine,,479890,interests,,,Interests/Additional interests/EmiSunshine
6003345363359,FIS Alpine Ski World Cup,,2004540,interests,,,Interests/Additional interests/FIS Alpine Ski World Cup
6003215168286,Ayuntamiento,,5118340,interests,,,Interests/Additional interests/Ayuntamiento
235759039785311,Beunlimited,,2214,work_employers,,,Demographics/Work/Employers/Beunlimited
6003446432140,Academy (English school),,26339310,interests,,,Interests/Additional interests/Academy (English school)
6003340680823,Cult image,,3931750,interests,,,Interests/Additional interests/Cult image
6003726707614,Epstein–Barr virus,,90120,interests,,,Interests/Additional interests/Epstein–Barr virus
6003401393919,Not safe for work,,2215170,interests,,,Interests/Additional interests/Not safe for work
6003901790866,Anders Fogh Rasmussen,,241590,interests,,,Interests/Additional interests/Anders Fogh Rasmussen
6003371284474,Deciduous,,7438660,interests,,,Interests/Additional interests/Deciduous
6003370638632,Adjustment (law),,4490,interests,,,Interests/Additional interests/Adjustment (law)
6003677661118,mj,,309320,interests,,,Interests/Additional interests/mj
6003349630157,Israel Discount Bank,,184870,interests,,,Interests/Additional interests/Israel Discount Bank
105636692803622,Egyptology (Ägyptologie),,9775,education_majors,,,Demographics/Education/Fields of Study/Egyptology (Ägyptologie)
6003009883997,WMX - FIM Women's World Motocross Championship,,8690,interests,,,Interests/Additional interests/WMX - FIM Women's World Motocross Championship
6016124876658,InkedGirls.com,,887730,interests,,,Interests/Additional interests/InkedGirls.com
6012076745233,DJZ,,12710,interests,,,Interests/Additional interests/DJZ
6003293721530,Mercedes-Benz,,98024670,interests,,,Interests/Additional interests/Mercedes-Benz
6003121397334,Yacht club,,2209720,interests,,,Interests/Additional interests/Yacht club
6003902596666,"Franklin County, Ohio",,584820,interests,,,"Interests/Additional interests/Franklin County, Ohio"
6003257218686,begin with yes,,1717960,interests,,,Interests/Additional interests/begin with yes
6019673501783,Expats (Uganda),People from Uganda living abroad,268918,behaviors,,,Behaviours/Expats/Expats (Uganda)
6003149605040,QIK,,220,interests,,,Interests/Additional interests/QIK
159588304081340,Punjab College Of Commerce Rwp,,3759,education_schools,,,Demographics/Education/Schools/Universities/Punjab College Of Commerce Rwp
6019466120425, Retail,People who are owners or employees of a business in the Retail industry,3030300,behaviors,,DLX,Behaviours/B2B/Industry/ Retail
109657625726676,Fluffer (Anbläser),,3582,work_positions,,,Demographics/Work/Job Titles/Fluffer (Anbläser)
6003469965147,AeA,,3980,interests,,,Interests/Additional interests/AeA
6002957368923,Belief,,132148310,interests,,,Interests/Additional interests/Belief
6003224441249,Televisions,,673159210,interests,,,Interests/Technology/Consumer electronics/Televisions
6002868314822,All Grown Up!,,1002920,interests,,,Interests/Additional interests/All Grown Up!
6003760440916,Ore,,5576820,interests,,,Interests/Additional interests/Ore
6003025927893,My Chemical Romance,,7059040,interests,,,Interests/Additional interests/My Chemical Romance
6003250379911,IJM Corporation,,371100,interests,,,Interests/Additional interests/IJM Corporation
6003384385996,Avoidant personality disorder,,85440,interests,,,Interests/Additional interests/Avoidant personality disorder
6003059748615,LGT,,16200,interests,,,Interests/Additional interests/LGT
6003162237033,Faizal B Ismail (FBI),,836,interests,,,Interests/Additional interests/Faizal B Ismail (FBI)
6003255407288,Les Abymes,,36660,interests,,,Interests/Additional interests/Les Abymes
103726269665819,Amkor Technology,,22705,work_employers,,,Demographics/Work/Employers/Amkor Technology
117612368339074,Bawali High School,,5308,education_schools,,,Demographics/Education/Schools/Universities/Bawali High School
6003382455137,Iwi,,366510,interests,,,Interests/Additional interests/Iwi
6003342098742,Interest-only loan,,45500,interests,,,Interests/Additional interests/Interest-only loan
6003210133030,Fajn Radio,,199140,interests,,,Interests/Additional interests/Fajn Radio
805691209488244,Rae Sremmurd,,2699820,interests,,,Interests/Additional interests/Rae Sremmurd
117343888314327,Robert Schuman Institut Eupen,,4150,education_schools,,,Demographics/Education/Schools/Universities/Robert Schuman Institut Eupen
6003760322313,Dreamland (amusement park),,3999070,interests,,,Interests/Additional interests/Dreamland (amusement park)
6004844213017,FIVB Volleyball World Championship,,4564230,interests,,,Interests/Additional interests/FIVB Volleyball World Championship
6003271258993,Edmonton Oilers,,1651890,interests,,,Interests/Additional interests/Edmonton Oilers
1587473481498319,Physiotherapist (Physical Therapist (PT)),,63575,work_positions,,,Demographics/Work/Job Titles/Physiotherapist (Physical Therapist (PT))
6003655619478,Apulanta,,97390,interests,,,Interests/Additional interests/Apulanta
6003092582417,Blog,,261875550,interests,,,Interests/Additional interests/Blog
109920975697736,Beograd,,9514,work_employers,,,Demographics/Work/Employers/Beograd
6003299065453,Royal Hong Kong Yacht Club (RHKYC),,11200,interests,,,Interests/Additional interests/Royal Hong Kong Yacht Club (RHKYC)
6003142701668,University of Television and Film Munich,,7390,interests,,,Interests/Additional interests/University of Television and Film Munich
